-2.643,8.238,5.581
-7.312,-2.516,-3.994
7.934,-7.133,-6.781
-5.295,-4.555,1.517
2.438,-8.190,-6.219
4.673,-9.758,9.753
-8.668,7.520,2.357
-6.688,-5.667,-0.317
2.456,-8.120,-6.177
-6.235,-4.707,-4.382
-9.141,6.460,3.442
2.382,-6.561,-7.125
4.915,-11.142,9.974
0.007,-3.661,1.955
-3.746,9.243,4.705
5.906,-4.999,-6.403
-1.394,-4.123,2.643
3.151,-6.863,-6.761
6.813,-6.301,-3.863
0.484,-8.353,-5.595
-9.316,7.034,2.953
1.933,-5.701,-6.623
0.510,-4.472,2.373
2.069,-7.282,-5.129
1.561,-5.701,-5.497
-7.349,-4.706,-1.592
6.617,-6.520,-7.068
2.278,-6.251,-6.889
-5.743,-5.298,1.226
-7.276,6.916,3.024
7.711,-6.832,-6.761
2.913,-11.001,9.550
-1.549,-4.639,1.409
-10.406,9.345,1.196
-9.370,6.257,1.870
-5.340,-4.272,-1.796
-9.461,7.219,0.312
1.634,-7.178,-8.134
0.427,-6.971,-6.239
-6.855,7.791,3.180
7.195,-4.839,-6.944
2.793,-8.999,11.594
-2.062,9.247,4.865
-8.602,6.239,1.116
5.947,-6.120,-5.385
2.426,-6.788,-6.366
-5.883,-4.911,-2.708
-7.447,7.473,1.312
4.279,-10.110,10.779
4.408,-10.821,9.297
7.323,-5.680,-7.169
-2.603,8.485,3.125
2.437,-4.942,-4.697
-2.923,8.162,5.250
6.489,-6.791,-5.969
-5.384,-4.637,-2.189
-0.664,-4.412,4.023
-6.799,-3.922,0.308
-8.377,-3.556,-2.451
6.332,-6.267,-7.577
-9.071,7.340,1.879
5.290,-5.032,-5.964
2.471,-7.085,10.248
-9.741,6.082,2.579
-1.552,-4.469,3.192
6.591,-7.064,-4.864
-2.246,7.797,1.735
-7.808,6.593,1.892
-5.516,-4.192,0.887
4.214,-10.608,8.006
-6.056,-2.284,-0.807
-6.470,-3.659,-2.958
-5.678,-6.188,2.857
1.641,-7.646,-7.537
7.093,-5.561,-5.973
2.178,-8.453,9.163
1.105,-5.713,-7.099
2.254,-10.718,10.828
-1.299,8.685,4.240
3.587,-8.731,9.697
-5.273,-2.867,-0.008
4.506,-9.641,8.615
-0.269,-3.886,2.060
4.494,-10.618,10.584
-8.232,-2.903,-3.855
-5.399,-4.409,-4.007
-10.450,7.577,2.518
1.367,-7.595,-6.251
2.089,-7.510,-7.167
-8.537,6.882,1.778
-5.677,-3.650,0.953
-5.436,-5.195,1.218
-8.047,-3.771,-2.372
-5.154,-4.009,0.480
3.981,-10.511,9.185
3.581,-9.898,6.619
2.522,-6.234,-7.054
-6.147,-6.045,-2.334
-6.066,-1.531,0.586
-1.761,-4.724,2.601
-0.644,-5.625,0.200
2.130,-5.532,-7.978
6.699,-5.803,-6.836
0.009,-7.593,-6.037
-7.272,8.180,1.022
5.912,-6.449,-6.640
-9.772,9.614,3.321
-6.708,-4.972,-1.687
8.003,-5.853,-5.360
-5.346,-2.952,0.621
2.452,-7.026,-7.304
4.230,-8.969,8.565
-9.140,9.667,1.379
2.442,-7.595,-7.812
-7.179,-4.313,-2.220
-6.369,-4.047,-4.046
5.633,-7.848,-4.800
-2.816,9.979,3.472
-6.816,-2.483,0.424
-8.962,-4.272,-0.790
-7.218,7.683,1.163
-6.780,-3.562,-0.314
-7.217,-3.510,-3.148
-9.391,6.395,2.175
-7.020,-2.703,-3.907
-1.029,-4.048,2.178
-7.375,-3.788,1.423
7.732,-6.542,-6.509
-1.578,-4.142,3.107
7.807,-6.612,-5.132
1.495,-6.721,-7.359
-0.271,-3.431,3.316
-2.552,-4.928,1.631
1.505,-5.900,-5.375
-8.316,-3.852,-2.175
6.330,-6.632,-7.974
-0.359,-5.358,1.702
-0.359,-3.864,1.076
-2.216,8.472,6.242
5.062,-9.918,9.236
-1.943,9.702,4.224
1.815,-7.326,-9.342
4.470,-11.015,9.410
-1.296,-3.575,1.633
1.280,-5.816,-7.328
1.488,-7.512,-5.601
-1.621,-5.413,2.089
1.672,-6.232,-7.925
-4.850,-5.732,1.259
-5.616,-4.283,-4.043
-8.545,-3.667,-3.037
-8.786,7.551,1.585
-9.978,8.420,2.464
-2.258,-4.404,0.485
1.872,-6.719,-6.043
-8.755,6.650,2.931
-5.980,-3.913,-3.071
5.672,-6.036,-7.679
-0.172,-4.765,0.548
1.572,-7.206,-6.805
0.446,-6.192,-5.045
4.321,-5.387,-5.120
-1.448,9.559,5.077
3.270,-8.126,-4.216
-7.515,-3.633,-1.415
-6.964,-4.811,-1.897
2.861,-8.799,8.730
-0.891,-5.371,0.247
-2.621,-3.100,1.609
7.123,-4.473,-8.265
-6.321,-5.071,-2.437
-0.423,-4.129,0.553
6.388,-7.641,-3.923
-2.618,-2.776,2.559
-8.257,6.528,3.309
7.180,-5.398,-7.764
-7.416,-4.340,-5.693
3.318,-10.410,11.589
5.372,-6.134,-6.583
-9.000,7.687,1.647
-3.806,-3.735,-1.130
-8.354,7.107,1.553
-9.608,6.619,3.829
4.912,-9.372,10.296
-2.951,7.419,4.139
-5.151,-3.052,0.439
-6.858,-3.963,-1.254
5.438,-4.948,-6.679
-7.857,-3.636,-3.104
-3.472,-4.727,2.219
4.295,-11.207,9.629
-9.653,8.466,3.039
4.974,-9.967,8.834
-0.424,8.006,4.300
0.934,-5.143,-5.495
-6.774,-5.800,-3.021
-3.444,7.447,5.042
-7.868,-4.001,-3.408
-2.483,8.543,4.886
6.666,-7.042,-6.398
6.827,-4.307,-6.728
-7.773,7.206,1.026
7.239,-7.233,-5.552
-10.148,7.366,1.871
-8.294,8.175,1.797
3.224,-8.320,8.539
-7.892,-4.486,-3.613
-5.331,-5.494,1.095
3.642,-7.153,-7.806
2.212,-6.284,-6.103
-1.041,8.864,4.423
7.127,-7.727,-8.117
1.918,-6.078,-6.349
1.264,-7.129,-7.919
3.114,-9.987,10.091
-10.516,6.905,0.709
0.745,-6.059,-7.327
6.738,-4.370,-7.402
-5.440,-4.254,0.221
3.366,-9.834,9.227
-2.251,7.821,5.636
1.334,-8.510,-6.918
-6.330,-4.776,0.781
-7.546,-2.537,1.655
4.454,-5.138,-6.876
-4.925,-2.921,0.325
5.665,-6.874,-6.215
-0.465,-4.116,0.936
-1.090,-4.826,2.232
8.531,-4.091,-6.572
-1.812,-4.731,2.283
7.345,-6.831,-5.036
1.042,-9.185,-6.289
-5.438,-5.440,1.533
2.913,-7.053,-6.156
1.621,-5.351,-5.730
-3.399,8.738,3.551
-0.061,-6.443,1.876
0.019,-2.198,2.786
-1.473,9.866,4.323
-6.040,-2.479,0.292
-2.783,9.576,4.711
-7.497,-4.999,-1.912
-6.488,-5.026,-1.414
-8.921,-5.372,-2.768
4.175,-11.387,11.378
8.148,-6.184,-7.160
-3.915,8.600,3.735
-0.765,9.655,4.417
2.878,-6.015,-6.240
-3.421,8.953,4.881
-6.717,-3.234,-2.159
-7.479,-2.620,-3.980
7.487,-5.983,-7.121
-6.295,-2.732,-0.175
-1.929,-4.400,1.217
-8.564,6.575,1.049
-7.175,-3.389,0.479
-1.236,8.311,4.546
-7.147,-5.438,1.082
-2.101,-5.033,3.442
-9.047,8.746,1.017
-4.274,-5.202,-1.210
5.558,-4.853,-7.269
-5.377,-3.211,-3.301
-5.127,-3.501,0.614
6.725,-5.650,-6.340
4.197,-8.106,8.997
-4.968,-4.580,0.328
8.465,-7.108,-5.988
-4.767,8.673,3.213
-2.550,10.457,5.969
-9.098,8.146,2.005
-1.558,-4.107,1.663
-3.903,-4.417,-0.092
-6.765,-4.657,-3.030
-8.966,7.048,2.330
5.004,-9.757,9.476
-1.884,-3.376,2.777
8.445,-7.633,-7.819
-5.263,-4.961,-2.483
4.715,-8.117,9.987
1.871,-7.116,-8.083
1.616,-2.967,2.359
-7.216,-5.024,-3.947
4.400,-9.063,7.659
-0.715,-5.099,4.008
-6.814,-3.341,-2.365
-8.298,7.284,2.561
-5.749,-1.901,0.625
6.204,-4.505,-5.916
-7.152,-2.377,-2.881
-6.970,-5.334,-0.877
-5.664,-3.325,0.411
-8.356,8.211,2.685
-0.811,-3.442,-0.232
4.651,-8.628,11.188
-3.969,-3.069,0.404
7.260,-6.487,-6.111
-6.318,-4.225,-0.349
4.935,-9.514,9.349
-6.324,-3.307,-2.345
6.596,-5.473,-4.622
0.894,-7.438,-7.241
-9.432,7.072,2.912
3.228,-7.989,10.223
5.644,-5.993,-6.907
6.997,-5.226,-7.111
-4.880,-2.035,0.306
3.751,-7.547,-7.946
-7.349,7.297,1.386
4.258,-9.843,8.929
-6.634,-4.570,1.542
-6.677,-2.201,-0.703
-9.514,6.843,2.508
-8.599,9.790,1.368
3.643,-8.806,9.405
-7.993,-4.225,-3.598
6.196,-7.179,-6.306
3.542,-11.439,11.073
-1.375,-3.513,1.863
-8.722,-2.239,-3.597
-3.019,7.122,6.827
-9.539,8.166,3.181
-3.258,9.431,5.807
-7.641,-3.230,-2.920
1.523,-5.975,-5.759
1.786,-7.757,-6.419
-1.181,-4.358,1.311
-2.916,9.622,5.805
7.576,-7.154,-6.144
-6.301,-3.268,-0.795
-4.507,-2.735,0.728
-0.346,8.444,3.590
-0.307,-4.037,4.742
2.484,-5.463,-7.192
-7.550,8.667,1.127
-1.959,9.691,6.414
-8.249,-5.079,-3.777
4.911,-8.629,7.771
-8.734,5.221,2.478
6.324,-6.914,-6.795
-7.232,-5.209,-4.518
5.086,-5.996,-7.748
3.608,-9.358,10.744
-0.353,-3.461,1.809
3.104,-10.682,9.512
-2.492,-5.368,1.752
-6.445,-3.216,-0.875
-1.715,8.667,4.700
5.557,-6.291,-5.217
-6.565,-4.202,-0.807
-9.269,8.305,1.233
8.032,-6.932,-6.369
2.945,-7.576,-6.748
2.340,-7.564,-6.016
-6.268,-4.478,1.522
-1.324,-4.523,2.270
-8.696,-4.259,-3.883
-7.765,-4.998,-1.827
2.614,-6.578,-7.410
0.042,-4.887,-7.218
2.540,-6.820,-5.769
0.850,-6.135,-6.997
-7.219,-4.211,0.728
-1.423,9.115,4.028
-7.630,-3.221,-3.737
-5.275,-4.552,1.624
-2.346,7.583,5.102
2.455,-7.555,-7.433
6.734,-6.168,-5.754
3.517,-10.314,8.902
-0.280,-6.885,-6.027
3.364,-9.803,9.495
-8.020,-4.977,-4.107
-7.668,-3.915,-3.640
-3.731,-2.988,-1.217
-7.027,-5.637,-4.114
-1.432,-4.081,1.408
-1.864,7.627,4.358
4.627,-9.725,8.834
-6.054,-2.934,0.450
3.933,-9.692,10.261
-2.620,8.399,5.620
-2.170,-4.319,0.224
2.093,-6.731,-7.864
-7.875,6.816,3.601
-10.548,5.886,1.954
-9.454,6.506,3.032
-5.269,-4.664,0.996
-5.525,-4.253,0.525
-6.760,-4.423,-2.387
-6.575,-4.521,1.004
-9.136,7.601,0.021
-1.734,-3.489,1.910
-9.638,7.210,1.969
-2.311,-4.317,2.993
-1.546,-4.813,2.493
-3.455,9.156,3.235
-6.220,-2.191,-0.438
0.401,-4.701,0.490
-6.980,-4.303,-2.161
2.420,-5.534,-8.233
-3.413,9.470,3.760
-1.663,7.409,5.247
4.869,-9.243,9.734
5.306,-8.727,9.220
-6.778,-3.671,-1.269
-6.316,-4.057,-4.011
3.465,-6.058,-6.683
5.681,-9.188,8.936
-8.504,6.865,1.345
-7.562,-5.631,-2.114
6.432,-5.861,-6.175
-10.480,8.905,2.015
1.910,-5.514,-6.490
7.257,-6.346,-6.698
-0.697,-3.295,0.640
-9.329,7.190,3.583
-8.974,-2.564,-5.412
1.160,-7.350,-6.617
6.392,-6.241,-6.021
-0.776,-2.929,2.790
-1.923,-5.078,1.718
0.770,-6.484,-7.027
3.663,-8.167,9.324
-6.852,-4.411,2.544
6.336,-5.840,-8.087
5.854,-9.172,7.829
-7.471,-5.047,-2.351
3.035,-6.934,-7.485
-4.935,9.659,5.813
-9.388,-3.561,-0.345
-6.711,-4.680,0.661
4.135,-7.558,-7.740
6.261,-5.235,-6.741
1.211,-6.791,-7.596
-5.920,-2.787,-3.194
-9.606,7.411,1.759
-7.259,-3.060,-0.316
7.053,-6.914,-6.508
-6.522,-4.767,-2.348
-6.968,-3.482,-0.026
-8.606,6.961,0.426
7.304,-5.088,-6.495
6.614,-4.920,-6.952
2.613,-8.404,-6.574
-6.931,-5.379,1.344
-5.263,-3.386,0.849
-5.100,-4.179,1.299
2.193,-6.565,-5.630
-6.550,-6.959,1.042
-9.800,7.866,1.600
3.552,-9.534,8.017
-2.819,9.206,4.917
-1.315,10.542,4.158
-1.383,-4.392,2.123
-2.197,9.460,5.158
-7.051,-4.188,0.620
-7.238,-3.353,-1.975
-5.413,-3.568,1.445
4.173,-9.364,9.765
-8.160,8.195,1.547
-6.590,-3.520,-2.407
-0.979,-4.593,1.466
6.170,-9.514,9.769
-2.689,9.042,5.519
3.736,-9.211,8.967
-7.556,-3.660,-3.786
-9.067,-3.208,-1.349
-6.746,-4.272,1.053
-2.536,-3.701,2.289
-7.202,-5.203,-4.381
3.520,-9.813,9.970
6.326,-5.641,-7.817
2.614,-5.985,-6.579
-1.027,-4.446,0.646
1.855,-6.735,-7.824
-9.766,6.159,1.068
-6.961,-3.578,-3.007
-3.145,10.128,4.753
-2.434,-1.949,1.901
7.815,-5.169,-5.796
2.990,-10.134,9.730
2.209,-7.930,-7.682
-1.533,-3.380,1.085
-5.998,-4.335,-0.016
1.953,-8.522,-6.718
-7.605,5.058,1.725
3.226,-8.593,8.820
4.476,-7.464,9.177
5.593,-6.787,-5.410
-0.856,-4.846,0.687
9.068,-4.659,-7.930
-6.641,-2.894,0.417
-6.778,-5.542,-3.743
2.633,-6.960,-7.467
-6.172,-2.237,0.843
7.088,-6.223,-6.044
-5.410,-2.597,-3.735
-6.787,-4.391,0.729
6.029,-4.969,-5.687
6.723,-4.545,-7.838
-6.728,-4.872,-3.209
5.642,-5.914,-5.129
-1.029,8.384,5.883
-8.421,6.816,1.574
3.286,-10.368,10.488
-1.587,-6.655,1.279
2.000,-5.867,-6.840
-8.662,8.203,1.764
-8.354,7.127,1.153
-7.642,-4.708,-3.255
2.227,-6.068,-7.112
5.926,-4.804,-5.885
-7.524,-4.008,0.577
1.485,-5.358,-6.393
-7.840,8.568,1.854
-2.915,9.118,5.108
-1.029,-2.574,0.606
-2.655,9.022,4.642
-8.170,-4.961,-1.191
-1.387,10.655,4.876
-1.760,-5.083,3.560
-9.868,7.333,-0.287
2.161,-6.734,-6.384
-7.104,-2.786,1.342
-3.091,7.919,5.320
5.157,-8.462,9.610
8.222,-5.234,-6.080
7.298,-6.921,-5.901
7.831,-4.832,-6.529
-5.912,-2.543,-0.014
-2.079,7.756,2.549
-3.707,8.379,3.027
-2.500,7.599,5.618
-6.810,-4.070,0.298
1.831,-5.238,-6.789
-1.996,9.111,5.609
-8.562,8.039,-0.193
5.607,-9.115,8.365
-6.235,-3.390,1.507
-5.980,-4.331,0.741
3.196,-5.578,-6.913
-5.991,-4.003,-2.495
-0.906,-2.844,2.153
-1.584,-4.405,1.856
6.744,-6.800,-6.121
-7.700,-4.456,0.870
-6.390,-4.392,-0.561
-7.812,7.678,2.636
-2.651,-3.303,1.580
-9.758,7.455,2.152
-9.134,7.478,4.268
3.776,-10.483,7.790
-2.889,-3.437,0.843
-8.497,8.185,0.178
-4.851,-5.293,2.051
1.028,-5.837,-6.323
3.473,-5.710,-6.805
3.168,-9.724,10.113
-2.753,-3.020,1.960
2.145,-10.832,10.353
2.816,-6.303,-8.061
4.911,-10.370,9.077
-7.841,-4.281,1.020
2.063,-6.305,-5.586
-9.224,6.748,1.597
-3.066,-3.824,2.582
-7.689,-4.465,-2.488
-0.971,-3.963,2.747
-7.103,-4.197,-2.197
-6.507,-4.865,-4.470
-7.534,-2.726,-2.942
-7.819,-4.837,-2.924
-10.291,5.596,3.034
-6.168,-3.171,-2.640
-6.520,-3.448,-3.966
-7.884,7.504,2.166
-4.829,-2.008,-0.485
-8.775,6.653,3.036
-0.458,-5.862,3.991
2.225,-7.433,-5.934
-7.451,-3.403,-2.869
-9.590,7.954,1.732
2.451,-9.303,9.289
-6.133,-3.335,0.853
-6.310,-4.328,0.706
-2.372,7.134,4.210
6.953,-6.706,-5.564
-8.430,-6.022,-2.529
-3.399,9.942,4.758
-9.328,5.703,2.227
0.758,-6.749,-8.218
7.580,-6.179,-5.187
-8.843,-3.659,-3.112
-5.395,-2.957,-0.206
8.003,-5.526,-6.988
7.994,-6.707,-6.876
-2.964,8.405,5.555
-5.737,-2.547,0.473
-2.198,-3.650,1.093
-7.463,-2.742,-2.686
-5.455,-4.985,0.849
-6.769,-5.412,2.131
-7.233,-6.422,0.124
3.509,-5.901,-8.528
1.179,-8.965,-7.267
-2.128,10.255,5.204
-6.504,-2.968,-2.088
4.216,-9.637,7.451
-2.099,-5.050,3.657
3.089,-5.512,-7.980
1.748,-7.288,-6.975
-7.842,6.812,2.498
3.867,-10.813,9.273
3.100,-10.671,10.881
8.269,-5.690,-6.756
5.690,-9.146,10.559
7.059,-6.542,-6.184
-6.273,-0.532,-0.180
-6.745,-3.471,-2.454
2.108,-7.911,-6.911
5.719,-8.590,10.252
-2.725,-4.729,4.032
-8.967,6.707,2.779
8.542,-5.597,-6.244
-6.894,-3.538,0.849
-0.190,-4.166,3.818
-3.186,10.808,5.762
-8.515,6.921,2.076
0.024,-4.555,1.728
-7.437,-3.994,0.266
1.919,-7.759,-6.776
5.044,-9.161,9.250
4.350,-9.093,10.220
-5.875,-4.137,-1.438
-8.828,7.451,1.085
-6.351,-3.214,-2.638
-1.035,-4.189,1.661
-6.861,-2.379,-1.184
-5.266,-3.694,-1.694
-5.646,-4.601,-1.115
3.262,-10.953,8.145
-5.774,-2.370,-6.057
-8.733,6.809,3.097
7.166,-5.186,-5.715
-7.537,-3.892,-2.972
-7.038,6.991,1.828
5.742,-4.505,-8.866
-7.105,-5.398,-1.996
-1.897,8.893,6.305
6.070,-5.774,-4.184
-9.414,5.902,3.335
5.173,-5.778,-6.534
6.082,-5.964,-3.516
5.127,-7.097,-6.790
-4.992,-4.308,0.629
-2.004,-2.162,2.125
-9.748,6.879,1.239
2.828,-10.320,8.123
-1.461,-4.097,4.222
4.187,-9.900,8.273
-7.088,-4.725,-4.036
-6.270,-1.164,-0.343
-9.035,-5.968,-3.436
-2.062,8.672,4.810
-10.026,-4.884,-1.893
-3.927,9.714,3.156
-9.010,9.297,1.744
-9.457,6.127,2.152
5.135,-9.680,10.364
-2.548,8.406,5.232
2.477,-6.534,-5.082
-9.549,7.503,2.193
-5.292,-2.843,-0.068
-1.423,-3.424,1.472
-6.853,-4.507,0.980
5.531,-6.422,-8.556
-8.982,7.363,0.495
3.941,-9.121,10.071
-0.728,-5.037,2.115
2.615,-6.183,-7.025
-7.110,-4.267,-0.324
4.862,-10.949,9.608
-5.536,-5.388,-2.762
7.917,-6.251,-5.343
7.476,-5.595,-6.886
5.739,-5.351,-6.223
5.767,-9.261,8.025
4.026,-10.083,7.261
-2.037,8.110,4.784
-7.893,-4.283,-3.621
-6.271,-2.777,0.294
-8.758,7.449,3.342
1.205,-7.241,-9.532
-2.178,-3.474,3.725
-1.228,-3.993,0.445
-7.333,-2.460,-0.352
-8.821,7.855,1.144
-2.003,9.988,3.884
-7.893,-4.776,-2.739
6.700,-7.477,-5.761
1.153,-5.858,-7.155
7.684,-5.726,-6.058
1.932,-7.325,-8.081
-5.572,-4.791,1.842
-1.045,-2.309,3.598
6.228,-9.032,10.170
-6.189,-2.548,-1.312
-9.858,6.449,3.479
5.968,-5.359,-7.309
-1.324,-4.435,3.756
-7.337,-2.845,-2.595
1.433,-7.170,-7.929
-7.901,-2.888,-2.981
8.398,-6.227,-5.656
5.171,-10.796,10.102
-7.905,-5.475,-2.073
3.877,-9.542,10.480
-1.410,-2.956,1.299
-7.658,7.713,1.726
4.546,-9.575,9.541
-0.961,-4.711,3.214
-5.480,-2.739,0.217
3.129,-7.505,-5.767
-7.729,-4.117,-1.440
-7.794,6.866,2.911
-2.177,9.192,4.212
4.245,-9.152,8.852
-6.474,-4.084,-4.076
6.495,-5.498,-7.574
-6.978,-3.676,-2.102
1.134,-4.895,-5.973
0.935,-6.703,-6.745
-2.548,10.264,3.583
-3.124,8.359,5.742
-3.809,8.123,6.739
-5.028,-4.505,1.466
4.361,-8.668,-4.880
-7.426,8.576,2.641
0.485,-3.124,1.088
4.912,-9.225,8.676
6.637,-5.944,-5.766
-0.656,-6.750,-6.465
-2.255,-4.750,-0.669
-7.562,7.580,0.520
-5.430,-4.198,1.239
4.325,-8.034,8.929
1.681,-7.414,-7.275
1.048,-6.771,-8.280
-2.449,7.389,4.723
-6.477,-3.492,0.514
-3.758,-3.688,1.042
2.844,-6.258,-8.131
-8.122,6.466,2.728
0.151,-5.541,-4.841
6.805,-6.265,-6.433
2.612,-8.809,-8.101
3.260,-9.931,8.433
-2.678,9.626,4.468
4.814,-5.944,-6.872
-9.652,6.918,2.654
-6.593,-4.339,-1.349
-1.718,9.820,3.760
-2.897,8.767,4.309
-1.783,9.028,4.617
7.859,-5.488,-7.376
2.371,-7.054,-5.680
-8.905,-3.862,-0.661
5.071,-9.853,9.219
5.278,-8.216,9.216
-8.275,7.071,3.508
-4.713,-2.849,0.747
-8.802,7.966,3.141
0.307,-6.855,-4.988
2.094,-6.616,-7.915
7.692,-4.098,-7.369
5.107,-9.971,10.010
-8.647,6.830,1.152
3.344,-8.719,10.559
-5.856,-3.573,-0.781
3.980,-11.068,10.106
-0.089,-4.323,3.474
3.934,-9.830,8.865
3.238,-10.965,10.830
-1.607,-4.991,2.347
-5.057,-5.106,-0.088
-6.021,-4.562,2.387
-9.701,7.082,2.307
-7.875,-2.576,-0.173
-7.444,-3.817,1.209
-2.653,9.481,5.252
-3.981,8.534,3.943
-8.070,6.046,1.123
-7.238,-3.880,1.511
-0.258,-7.175,-6.801
-5.896,-5.587,-2.232
-1.054,-4.047,1.530
-3.124,-3.574,2.859
-2.031,8.437,4.792
-2.197,10.005,4.783
-2.825,9.630,5.844
-1.461,-4.362,1.778
-2.593,8.692,4.337
-6.778,-2.255,-3.639
-1.625,9.437,3.719
1.779,-6.638,-7.876
3.572,-10.066,9.249
-5.421,-3.174,1.482
2.792,-8.816,8.723
-3.437,8.871,4.717
6.615,-6.737,-6.291
-7.144,-2.528,0.143
-8.553,-4.141,-2.180
3.608,-9.538,7.420
1.742,-5.265,-6.379
-1.466,-6.233,1.624
7.693,-6.218,-6.455
3.123,-8.978,9.851
3.116,-9.154,8.775
-8.602,7.904,1.411
3.713,-11.542,9.594
6.865,-9.568,11.232
-6.347,-4.259,-3.752
5.374,-5.128,-5.088
-1.074,-4.344,3.244
-7.402,-4.875,-3.430
-2.596,-5.184,3.061
-3.137,9.785,4.806
6.721,-5.913,-6.754
7.009,-6.063,-4.768
-2.946,9.962,3.244
-5.731,-5.752,0.750
-5.323,-4.367,0.359
-2.542,8.114,4.561
-0.493,-2.321,1.277
3.223,-7.121,-8.090
5.417,-3.807,-7.059
3.851,-11.261,9.876
4.905,-9.033,9.459
7.186,-4.276,-5.680
-2.349,9.929,7.591
0.565,-6.274,-7.072
1.266,-7.974,-6.994
-1.711,-3.040,1.068
-8.776,7.285,2.159
-6.284,-2.697,0.917
-8.326,5.924,3.036
-9.185,8.140,0.901
-1.275,-3.962,1.489
0.623,-7.324,-8.304
-1.461,9.061,4.846
2.622,-11.205,10.304
-0.867,-2.355,2.573
0.844,-6.416,-8.032
-6.489,-6.185,-3.004
-0.788,-6.549,1.665
-9.328,5.738,0.661
-1.973,8.116,4.668
-6.005,-4.239,-3.685
-8.282,-3.888,-1.806
-6.100,-1.679,0.240
5.581,-10.948,8.082
-1.713,-3.075,0.449
4.274,-8.908,8.863
-2.322,9.968,3.975
-1.754,8.741,5.453
-7.681,-3.689,-2.634
3.947,-10.841,8.896
-1.806,8.629,4.853
-2.494,9.326,3.257
-5.120,-4.318,-3.213
-9.651,6.884,0.036
5.476,-8.047,9.019
-5.554,-4.529,0.477
6.687,-6.743,-6.375
-3.444,8.052,6.232
7.020,-6.950,-8.117
5.820,-6.222,-6.196
4.550,-8.965,9.370
-2.428,-3.422,3.688
2.667,-5.160,-8.196
-8.017,8.152,3.514
-2.140,8.239,3.989
-1.170,8.328,5.803
4.765,-11.565,9.967
-8.542,-3.622,-2.220
-4.206,9.469,2.208
8.036,-4.586,-3.186
-6.817,-4.019,-2.094
-6.503,-3.535,1.846
7.989,-6.465,-6.543
1.652,-6.530,-5.803
-6.959,-4.449,-3.169
-9.199,8.137,2.505
-8.471,7.191,1.233
1.519,-5.524,-7.420
1.905,-7.834,-8.509
1.312,-5.872,-6.119
6.362,-6.893,-5.755
-4.115,-3.766,1.517
-0.274,-5.323,1.001
-0.635,-4.148,2.924
-1.056,-5.537,2.067
-7.469,-5.219,-2.856
-7.946,-3.096,0.494
-0.738,9.188,3.851
-6.596,-4.174,-2.857
-2.730,9.195,5.641
7.296,-7.231,-5.263
1.382,-5.449,-6.659
2.548,-6.707,-7.817
4.949,-5.991,-5.928
-2.768,-3.690,2.897
-7.562,-3.238,-3.811
2.683,-6.374,-7.606
-2.895,-3.823,1.609
-7.687,-4.466,0.987
-6.728,-4.829,1.273
-0.701,8.943,6.591
-5.094,-4.506,0.949
-2.002,-3.387,0.086
1.703,-5.342,-5.751
1.896,-7.852,-6.198
-9.663,-4.597,-2.369
