0.520,0.127,0.190
0.091,0.771,0.543
0.656,0.037,0.956
0.553,0.127,0.235
0.705,0.084,0.976
0.048,0.864,0.566
0.330,0.961,0.785
0.694,0.002,0.992
0.609,0.164,0.176
0.606,0.175,0.170
0.598,0.217,0.141
0.567,0.200,0.169
0.621,0.163,0.176
0.560,0.166,0.116
0.626,0.001,0.878
0.721,0.160,0.150
0.090,0.780,0.580
0.568,0.118,0.172
0.379,0.929,0.769
0.694,0.007,1.072
0.754,0.051,1.017
0.588,0.181,0.125
0.317,0.935,0.716
0.058,0.912,0.595
0.695,0.008,0.977
0.639,0.158,0.182
0.374,0.953,0.809
0.379,0.888,0.730
0.618,0.149,0.155
0.563,0.184,0.130
0.349,0.933,0.708
0.065,0.869,0.662
0.606,0.108,0.214
0.102,0.912,0.601
0.307,0.906,0.798
0.640,0.119,0.170
0.649,0.061,0.992
0.648,0.056,0.998
0.628,0.170,0.097
0.701,0.073,1.066
0.659,0.003,0.967
0.078,0.847,0.605
0.755,0.005,0.992
0.034,0.859,0.618
0.344,0.846,0.729
0.400,0.922,0.715
0.005,0.893,0.650
0.588,0.199,0.155
0.003,0.891,0.670
0.388,0.984,0.778
0.078,0.920,0.660
0.715,0.034,0.897
0.556,0.197,0.204
0.421,0.935,0.735
0.717,0.013,0.936
0.514,0.204,0.166
0.674,0.168,0.147
0.557,0.059,0.131
0.324,0.957,0.792
0.632,0.201,0.127
0.761,0.032,0.931
0.584,0.090,0.137
0.058,0.871,0.632
0.749,0.002,0.984
0.647,0.215,0.132
0.042,0.869,0.638
0.618,0.174,0.163
0.323,0.931,0.734
0.640,0.163,0.191
0.357,0.936,0.729
0.728,0.004,0.988
0.734,0.044,0.984
0.746,0.038,1.043
0.370,0.911,0.805
0.336,1.038,0.765
0.320,0.911,0.845
0.339,0.958,0.746
0.437,0.948,0.770
0.628,0.080,0.072
0.026,0.831,0.564
0.665,0.008,0.924
0.634,0.224,0.158
0.666,0.221,0.125
0.058,0.902,0.555
0.561,0.138,0.169
0.534,0.129,0.156
0.042,0.893,0.570
0.010,0.898,0.635
0.687,0.010,1.000
0.071,0.833,0.626
0.025,0.920,0.657
0.682,0.023,0.861
0.683,0.211,0.203
0.066,0.818,0.629
0.790,0.019,0.915
0.760,0.002,0.979
0.018,0.786,0.596
0.064,0.889,0.611
0.373,0.954,0.636
0.575,0.167,0.065
0.740,0.042,1.010
0.691,0.045,0.945
0.035,0.861,0.624
0.355,0.953,0.764
0.703,0.036,0.970
0.613,0.084,0.162
0.425,0.949,0.687
0.071,0.878,0.574
0.610,0.203,0.143
0.382,0.944,0.768
0.376,0.995,0.680
0.718,0.016,0.923
0.623,0.104,0.147
0.026,0.792,0.647
0.363,1.011,0.819
0.595,0.150,0.123
0.015,0.869,0.591
0.688,0.042,0.912
0.660,0.170,0.234
0.108,0.877,0.616
0.753,0.053,0.997
0.392,0.918,0.708
0.738,0.109,1.040
0.689,0.043,0.995
0.633,0.113,0.173
0.610,0.224,0.106
0.320,0.934,0.695
0.329,1.002,0.676
0.745,0.026,1.020
0.768,0.006,0.953
0.416,0.947,0.802
0.731,0.048,0.919
0.567,0.154,0.131
0.376,0.885,0.758
0.348,0.840,0.660
0.754,0.096,1.026
0.003,0.960,0.594
0.611,0.131,0.177
0.734,0.008,0.927
0.149,0.887,0.621
0.598,0.199,0.102
0.703,0.019,0.942
0.364,0.990,0.735
0.745,0.113,1.006
0.400,0.981,0.708
0.407,1.005,0.740
0.598,0.220,0.197
0.361,0.940,0.717
0.673,0.016,0.974
0.036,0.871,0.598
0.640,0.030,0.997
0.359,0.903,0.786
0.676,0.068,1.041
0.589,0.133,0.186
0.599,0.176,0.118
0.440,0.960,0.696
0.580,0.101,0.197
0.348,0.951,0.703
0.067,0.858,0.689
0.055,0.922,0.630
0.028,0.861,0.597
0.344,0.915,0.736
0.118,0.859,0.658
0.761,0.019,0.935
0.635,0.204,0.163
0.035,0.858,0.579
0.578,0.189,0.175
0.702,0.008,0.993
0.115,0.831,0.528
0.307,0.961,0.685
0.524,0.151,0.124
0.698,0.027,0.952
0.350,0.919,0.779
0.035,0.915,0.644
0.627,0.121,0.189
0.744,0.051,0.952
0.012,0.855,0.596
0.068,0.904,0.653
0.645,0.003,0.982
0.691,0.001,0.999
0.697,0.027,1.052
0.634,0.159,0.169
0.068,0.880,0.593
0.393,0.926,0.677
0.301,0.889,0.732
0.400,0.950,0.700
0.053,0.888,0.573
0.635,0.109,0.192
0.356,1.024,0.713
0.616,0.181,0.093
0.596,0.213,0.127
0.360,0.944,0.711
0.355,0.912,0.725
0.077,0.827,0.585
0.631,0.162,0.104
0.719,0.050,0.844
0.395,0.952,0.702
0.569,0.124,0.152
0.294,0.974,0.742
0.560,0.184,0.130
0.636,0.183,0.146
0.337,0.979,0.708
0.690,0.000,0.917
0.362,0.916,0.733
0.083,0.844,0.620
0.579,0.094,0.215
0.077,0.881,0.509
0.354,0.960,0.735
0.063,0.842,0.595
0.409,0.932,0.738
0.730,0.042,0.948
0.121,0.888,0.623
0.407,1.033,0.754
0.054,0.811,0.609
0.317,0.877,0.674
0.341,0.907,0.841
0.607,0.192,0.166
0.718,0.000,0.982
0.741,0.005,0.897
0.373,0.951,0.686
0.376,0.893,0.720
0.661,0.061,0.991
0.070,0.833,0.564
0.715,0.010,0.939
0.386,0.917,0.729
0.004,0.835,0.655
0.055,0.781,0.596
0.696,0.016,0.990
0.617,0.107,0.113
0.626,0.107,0.091
0.642,0.194,0.125
0.035,0.805,0.609
0.679,0.031,0.931
0.610,0.212,0.157
0.043,0.893,0.635
0.515,0.110,0.135
0.735,0.011,0.943
0.373,0.959,0.737
0.610,0.161,0.241
0.590,0.159,0.130
0.607,0.137,0.154
0.327,0.956,0.690
0.725,0.046,0.950
0.379,0.943,0.770
0.536,0.062,0.185
0.032,0.840,0.667
0.671,0.026,0.970
0.332,0.930,0.732
0.611,0.141,0.162
0.101,0.906,0.566
0.694,0.062,0.929
0.123,0.845,0.566
0.639,0.070,1.009
0.614,0.210,0.193
0.596,0.181,0.126
0.739,0.003,0.966
0.684,0.003,0.954
0.039,0.957,0.643
0.784,0.047,0.942
0.627,0.097,0.158
0.056,0.802,0.569
0.622,0.122,0.174
0.370,0.960,0.776
0.445,0.956,0.703
0.030,0.894,0.663
0.693,0.012,0.991
0.613,0.288,0.178
0.380,1.012,0.713
0.056,0.915,0.666
0.351,0.932,0.689
0.709,0.035,0.906
0.072,0.886,0.617
0.650,0.108,0.999
0.715,0.068,0.916
0.365,0.939,0.808
0.593,0.150,0.181
0.048,0.867,0.633
0.563,0.111,0.268
0.664,0.025,0.912
0.673,0.032,0.936
0.575,0.136,0.161
0.598,0.134,0.179
0.079,0.853,0.573
0.394,0.919,0.680
0.708,0.043,0.975
0.110,0.934,0.544
0.081,0.800,0.547
0.387,0.998,0.781
0.634,0.056,0.983
0.731,0.006,0.953
0.002,0.878,0.598
0.368,0.874,0.720
0.765,0.070,1.007
0.074,0.883,0.635
0.071,0.949,0.550
0.710,0.090,0.951
0.672,0.029,1.062
0.341,0.949,0.769
0.675,0.186,0.084
0.636,0.113,0.180
0.756,0.036,1.002
0.034,0.883,0.573
0.655,0.024,0.899
0.557,0.130,0.129
0.020,0.867,0.561
0.311,0.961,0.680
0.343,1.021,0.773
0.572,0.077,0.108
0.159,0.851,0.620
0.716,0.040,0.946
0.743,0.012,0.920
0.341,0.937,0.688
0.641,0.186,0.122
0.609,0.186,0.213
0.083,0.867,0.569
0.666,0.026,0.983
0.731,0.023,0.938
0.590,0.121,0.217
0.566,0.127,0.148
0.703,0.015,0.924
0.779,0.008,0.967
0.675,0.046,0.919
0.049,0.860,0.580
0.698,0.030,0.936
0.052,0.854,0.637
0.660,0.018,0.967
0.020,0.861,0.602
0.651,0.190,0.167
0.018,0.837,0.569
0.251,0.925,0.776
0.751,0.028,0.971
0.428,0.981,0.752
0.670,0.020,0.887
0.614,0.178,0.118
0.395,0.888,0.761
0.049,0.862,0.606
0.620,0.019,0.944
0.035,0.845,0.662
0.376,0.978,0.776
0.644,0.006,0.915
0.388,0.968,0.749
0.384,0.963,0.731
0.413,1.034,0.739
0.374,0.986,0.773
0.406,0.925,0.728
0.389,0.996,0.802
0.678,0.003,0.980
0.016,0.853,0.588
0.681,0.077,0.977
0.106,0.947,0.584
0.364,0.931,0.734
0.335,1.023,0.754
0.580,0.173,0.048
0.449,0.889,0.694
0.047,0.902,0.593
0.409,0.964,0.792
0.047,0.901,0.619
0.376,0.872,0.758
0.129,0.867,0.550
0.743,0.026,0.913
0.624,0.110,0.127
0.699,0.072,1.005
0.066,0.872,0.561
0.709,0.022,0.995
0.795,0.015,0.966
0.351,1.019,0.771
0.689,0.026,0.900
0.615,0.137,0.212
0.034,0.874,0.525
0.041,0.824,0.601
0.053,0.882,0.570
0.040,0.870,0.623
0.681,0.012,0.986
0.094,0.843,0.617
0.045,0.877,0.616
0.564,0.133,0.167
0.054,0.890,0.575
0.028,0.854,0.646
0.750,0.019,1.004
0.088,0.798,0.549
0.625,0.198,0.196
0.621,0.193,0.143
0.562,0.244,0.159
0.719,0.004,1.043
0.694,0.028,0.980
0.420,0.907,0.737
0.583,0.146,0.134
0.032,0.897,0.669
0.085,0.864,0.554
0.045,0.941,0.585
0.753,0.009,1.000
0.387,0.977,0.678
0.009,0.856,0.666
0.040,0.923,0.537
0.568,0.170,0.169
0.592,0.157,0.185
0.670,0.064,1.021
0.719,0.014,0.970
0.582,0.203,0.145
0.721,0.023,0.975
0.373,0.961,0.734
0.700,0.042,0.952
0.352,0.918,0.830
0.618,0.114,0.164
0.388,0.962,0.765
0.374,0.953,0.752
0.597,0.200,0.173
0.672,0.020,0.953
0.613,0.147,0.148
0.045,0.835,0.568
0.658,0.216,0.212
0.379,0.948,0.702
0.107,0.863,0.594
0.028,0.858,0.570
0.598,0.075,0.185
0.671,0.073,0.975
0.563,0.153,0.203
0.314,1.039,0.723
0.479,0.913,0.756
0.657,0.085,0.944
0.429,0.977,0.699
0.596,0.146,0.117
0.604,0.126,0.180
0.569,0.123,0.201
0.429,0.923,0.741
0.283,0.984,0.718
0.595,0.138,0.230
0.589,0.176,0.179
0.347,0.874,0.757
0.414,0.977,0.736
0.134,0.923,0.570
0.311,0.979,0.725
0.658,0.087,1.002
0.612,0.110,0.165
0.037,0.836,0.594
0.115,0.854,0.684
0.118,0.851,0.631
0.534,0.161,0.139
0.649,0.027,0.981
0.039,0.878,0.581
0.680,0.008,0.966
0.043,0.843,0.584
0.561,0.145,0.200
0.055,0.889,0.574
0.556,0.164,0.167
0.015,0.885,0.534
0.692,0.086,1.036
0.499,0.156,0.142
0.698,0.093,0.924
0.416,0.927,0.742
0.375,0.905,0.739
0.090,0.909,0.602
0.071,0.832,0.601
0.645,0.017,1.022
0.031,0.926,0.621
0.649,0.109,0.100
0.382,0.954,0.798
0.457,0.933,0.812
0.424,0.968,0.735
0.570,0.205,0.155
0.098,0.920,0.569
0.696,0.013,0.937
0.594,0.106,0.083
0.057,0.802,0.605
0.658,0.135,0.142
0.590,0.118,0.161
0.038,0.831,0.614
0.720,0.094,0.978
0.749,0.041,0.968
0.054,0.867,0.604
0.673,0.011,0.988
0.014,0.861,0.602
0.084,0.848,0.589
0.613,0.126,0.108
0.702,0.074,0.987
0.649,0.120,0.191
0.376,0.925,0.679
0.333,0.972,0.779
0.637,0.154,0.222
0.079,0.859,0.534
0.558,0.070,0.155
0.729,0.054,0.967
0.098,0.787,0.635
0.049,0.887,0.622
0.639,0.114,0.186
0.545,0.157,0.116
0.067,0.904,0.609
0.317,0.908,0.702
0.708,0.053,0.985
0.422,0.971,0.777
0.763,0.028,0.899
0.685,0.068,1.012
0.024,0.817,0.609
0.330,1.005,0.767
0.042,0.904,0.571
0.627,0.087,0.245
0.353,0.882,0.687
0.412,0.937,0.800
0.672,0.064,0.998
0.362,0.942,0.728
0.801,0.002,0.929
0.604,0.157,0.070
0.110,0.850,0.674
0.643,0.155,0.187
0.571,0.228,0.146
0.708,0.036,0.982
0.109,0.841,0.536
0.633,0.078,0.932
0.646,0.084,1.016
0.013,0.908,0.618
0.054,0.857,0.571
0.607,0.198,0.146
0.632,0.140,0.135
0.062,0.853,0.647
0.666,0.091,0.929
0.392,0.999,0.708
0.681,0.032,0.988
0.763,0.011,1.042
0.668,0.070,0.968
0.690,0.097,0.991
0.082,0.819,0.629
0.032,0.873,0.605
0.238,0.922,0.830
0.084,0.887,0.569
0.049,0.925,0.515
0.645,0.161,0.144
0.680,0.024,0.938
0.766,0.030,1.028
0.541,0.141,0.191
0.588,0.152,0.180
0.565,0.219,0.112
0.594,0.172,0.230
0.417,0.928,0.683
0.515,0.177,0.141
0.291,0.943,0.754
0.007,0.863,0.569
0.071,0.860,0.564
0.026,0.860,0.591
0.607,0.103,0.258
0.083,0.816,0.578
0.396,0.951,0.688
0.384,0.971,0.671
0.679,0.044,0.998
0.354,0.949,0.741
0.626,0.120,0.139
0.357,0.936,0.769
0.752,0.038,1.057
0.629,0.198,0.177
0.685,0.043,1.003
0.084,0.867,0.586
0.409,0.931,0.755
0.049,0.853,0.524
0.677,0.115,0.100
0.338,0.963,0.730
0.031,0.851,0.585
0.060,0.880,0.607
0.715,0.053,1.009
0.685,0.045,1.020
0.750,0.039,0.909
0.058,0.811,0.568
0.550,0.119,0.124
0.109,0.950,0.595
0.543,0.155,0.167
0.401,0.960,0.685
0.567,0.162,0.208
0.614,0.225,0.207
0.025,0.856,0.651
0.420,0.969,0.687
0.701,0.100,0.921
0.580,0.120,0.190
0.715,0.037,0.911
0.423,0.975,0.776
0.014,0.916,0.619
0.650,0.011,1.008
0.385,0.945,0.760
0.597,0.119,0.154
0.566,0.173,0.199
0.391,0.971,0.738
0.597,0.177,0.195
0.038,0.941,0.600
0.742,0.058,1.003
0.633,0.116,0.105
0.395,0.964,0.717
0.589,0.187,0.080
0.530,0.167,0.120
0.592,0.142,0.136
0.592,0.091,0.150
0.104,0.800,0.626
0.696,0.035,1.002
0.272,0.935,0.612
0.314,0.881,0.777
0.404,0.935,0.697
0.776,0.085,0.950
0.666,0.143,0.138
0.042,0.872,0.595
0.443,0.982,0.673
0.759,0.053,0.984
0.526,0.146,0.178
0.477,0.172,0.120
0.742,0.050,0.931
0.354,0.943,0.724
0.093,0.810,0.522
0.127,0.794,0.675
0.115,0.812,0.557
0.583,0.177,0.095
0.607,0.209,0.143
0.759,0.081,0.938
0.634,0.011,0.953
0.719,0.018,0.983
0.547,0.177,0.172
0.314,0.863,0.757
0.678,0.050,0.961
0.329,0.905,0.702
0.056,0.920,0.564
0.373,0.865,0.683
0.640,0.129,0.158
0.597,0.094,0.169
0.747,0.002,0.971
0.365,0.967,0.654
0.350,0.938,0.737
0.074,0.923,0.509
0.685,0.096,1.024
0.422,0.965,0.710
0.542,0.157,0.197
0.072,0.878,0.611
0.782,0.038,0.977
0.564,0.203,0.147
0.037,0.857,0.596
0.560,0.096,0.196
0.668,0.123,0.239
0.653,0.122,0.979
0.428,0.948,0.749
0.649,0.149,0.175
0.381,0.910,0.783
0.382,0.912,0.677
0.681,0.034,0.947
0.671,0.191,0.116
0.126,0.770,0.614
0.345,0.980,0.723
0.049,0.843,0.549
0.022,0.830,0.584
0.764,0.023,0.983
0.630,0.199,0.277
0.585,0.124,0.087
0.572,0.166,0.252
0.104,0.857,0.569
0.587,0.113,0.162
0.677,0.069,0.938
0.722,0.049,0.949
0.370,0.953,0.763
0.719,0.027,0.933
0.443,0.913,0.691
0.386,0.945,0.823
0.030,0.825,0.610
0.376,0.945,0.746
0.573,0.118,0.201
0.539,0.197,0.111
0.650,0.027,0.995
0.579,0.192,0.179
0.639,0.032,1.065
0.430,0.965,0.761
0.745,0.053,0.999
0.476,0.894,0.723
0.563,0.205,0.102
0.613,0.108,0.250
0.135,0.822,0.672
0.395,0.925,0.744
0.091,0.877,0.605
0.663,0.140,0.040
0.700,0.009,0.993
0.326,0.980,0.685
0.332,0.965,0.719
0.081,0.865,0.619
0.388,1.021,0.733
0.683,0.030,0.922
0.390,0.913,0.734
0.373,0.930,0.713
0.081,0.872,0.555
0.326,0.960,0.726
0.607,0.172,0.200
0.606,0.172,0.132
0.328,1.018,0.700
0.752,0.072,0.948
0.748,0.004,0.964
0.592,0.070,0.128
0.630,0.157,0.169
0.678,0.017,0.969
0.070,0.901,0.566
0.089,0.841,0.584
0.428,0.943,0.760
0.405,0.979,0.657
0.045,0.914,0.624
0.624,0.127,0.166
0.713,0.001,0.980
0.649,0.102,0.125
0.437,0.987,0.767
0.358,0.925,0.718
0.390,0.935,0.751
0.343,0.909,0.697
0.635,0.158,0.161
0.623,0.242,0.186
0.242,0.887,0.713
0.625,0.162,0.127
0.359,0.971,0.720
0.660,0.114,0.109
0.651,0.138,0.187
0.750,0.077,0.955
0.620,0.219,0.186
0.673,0.204,0.160
0.604,0.135,0.068
0.394,0.907,0.759
0.551,0.146,0.154
0.727,0.072,1.001
0.379,0.903,0.758
0.641,0.067,0.958
0.656,0.103,0.148
0.606,0.125,0.127
0.557,0.230,0.154
0.675,0.093,0.072
0.661,0.151,0.074
0.059,0.813,0.579
0.068,0.885,0.519
0.399,0.969,0.754
0.700,0.088,0.933
0.121,0.831,0.574
0.095,0.881,0.656
0.700,0.018,0.951
0.093,0.985,0.589
0.730,0.028,1.062
0.084,0.939,0.627
0.362,0.895,0.747
0.384,0.904,0.766
0.404,0.966,0.693
0.431,0.944,0.742
0.302,0.958,0.732
0.394,0.908,0.773
0.592,0.119,0.185
0.683,0.016,0.918
0.648,0.138,0.194
0.758,0.048,1.036
0.615,0.054,0.115
0.728,0.022,0.980
0.341,0.952,0.677
0.052,0.882,0.656
0.030,0.853,0.563
0.060,0.873,0.605
0.725,0.006,0.936
0.330,0.979,0.720
0.664,0.133,0.972
0.386,0.934,0.718
0.625,0.043,1.001
0.737,0.008,0.946
0.392,0.972,0.709
0.100,0.801,0.593
0.368,0.919,0.695
0.445,0.968,0.699
0.087,0.827,0.583
0.780,0.039,0.991
0.366,0.928,0.702
0.005,0.817,0.572
0.037,0.785,0.597
0.614,0.204,0.167
0.404,0.891,0.725
0.344,0.965,0.776
0.676,0.042,1.041
0.724,0.054,0.941
0.673,0.018,0.893
0.742,0.030,0.944
0.670,0.078,0.991
0.365,0.971,0.775
0.639,0.071,0.918
0.433,0.914,0.699
0.654,0.213,0.234
0.739,0.035,0.985
0.349,0.980,0.720
0.726,0.001,0.958
0.671,0.004,0.930
0.684,0.007,1.023
0.072,0.894,0.619
0.536,0.147,0.156
0.638,0.011,0.940
0.096,0.851,0.643
0.064,0.903,0.659
0.524,0.153,0.180
0.758,0.026,1.004
0.387,1.027,0.717
0.053,0.861,0.558
0.616,0.193,0.168
0.102,0.825,0.626
0.405,0.894,0.707
0.690,0.007,1.025
0.076,0.833,0.615
0.676,0.036,0.916
0.377,1.040,0.789
0.071,0.856,0.602
0.687,0.084,0.938
0.024,0.893,0.501
0.650,0.195,0.107
0.411,0.999,0.708
0.037,0.866,0.564
0.082,0.909,0.630
0.741,0.074,0.983
0.690,0.047,0.950
0.062,0.873,0.592
0.729,0.040,0.966
0.059,0.934,0.642
0.421,1.019,0.754
0.027,0.899,0.594
0.363,0.920,0.704
0.387,1.015,0.780
0.338,0.943,0.797
0.699,0.042,0.968
0.612,0.066,0.170
0.732,0.087,0.989
0.013,0.866,0.561
0.072,0.812,0.577
0.617,0.198,0.144
0.115,0.910,0.576
0.058,0.880,0.611
0.041,0.887,0.547
0.722,0.006,1.020
0.653,0.037,0.969
0.340,0.920,0.711
0.692,0.009,0.927
0.080,0.887,0.626
0.078,0.881,0.598
0.608,0.167,0.167
0.014,0.828,0.621
0.057,0.825,0.609
0.715,0.039,0.973
0.677,0.012,0.996
0.614,0.176,0.250
0.413,0.955,0.770
0.000,0.879,0.618
0.387,0.946,0.738
0.649,0.046,0.974
0.305,0.903,0.828
0.022,0.854,0.587
0.763,0.011,1.028
0.389,0.943,0.709
0.685,0.017,0.936
0.601,0.164,0.190
0.056,0.824,0.594
0.596,0.166,0.155
0.444,1.040,0.758
0.049,0.836,0.592
0.671,0.004,0.984
0.579,0.133,0.172
0.092,0.943,0.586
0.333,0.966,0.772
0.675,0.056,0.964
0.685,0.032,0.993
0.113,0.944,0.564
0.018,0.847,0.595
0.624,0.213,0.100
0.376,0.996,0.744
0.306,0.893,0.768
0.009,0.879,0.485
0.718,0.032,0.994
0.652,0.182,0.143
0.672,0.039,0.954
0.006,0.860,0.616
0.114,0.833,0.594
0.681,0.019,0.987
0.621,0.170,0.108
0.358,0.957,0.696
0.020,0.876,0.602
0.343,0.997,0.738
0.076,0.863,0.602
0.004,0.872,0.566
0.633,0.173,0.101
0.073,0.858,0.596
0.003,0.886,0.568
0.597,0.071,0.187
0.410,0.947,0.694
0.628,0.190,0.169
0.668,0.033,1.061
0.653,0.223,0.195
0.468,0.833,0.805
0.701,0.010,0.905
0.052,0.895,0.619
0.069,0.849,0.632
0.680,0.016,1.003
0.585,0.133,0.228
0.514,0.162,0.145
0.417,0.906,0.736
0.590,0.112,0.145
0.048,0.918,0.564
0.105,0.849,0.636
0.371,0.996,0.677
0.555,0.144,0.112
0.300,0.991,0.705
0.059,0.775,0.607
0.368,0.918,0.773
0.685,0.190,0.117
0.161,0.858,0.595
0.423,0.951,0.763
0.628,0.166,0.117
0.034,0.892,0.580
0.632,0.012,0.983
0.602,0.152,0.144
0.609,0.135,0.182
0.610,0.103,0.107
0.568,0.201,0.208
0.548,0.305,0.203
0.384,0.988,0.675
0.336,1.016,0.721
0.027,0.855,0.559
0.408,0.893,0.654
0.655,0.144,0.122
0.596,0.176,0.146
0.715,0.010,0.903
0.375,0.947,0.786
0.409,0.916,0.738
0.571,0.132,0.205
0.585,0.103,0.148
0.046,0.821,0.638
0.111,0.917,0.646
0.720,0.002,0.904
0.065,0.841,0.559
0.667,0.040,0.956
0.725,0.007,1.049
0.735,0.004,0.953
0.045,0.874,0.601
0.113,0.842,0.651
0.659,0.018,0.978
0.438,0.982,0.738
0.390,0.963,0.671
0.406,0.897,0.736
0.355,0.939,0.718
0.084,0.783,0.620
0.408,0.892,0.742
0.098,0.842,0.529
0.622,0.166,0.162
0.729,0.025,0.934
0.030,0.923,0.600
0.370,0.963,0.750
0.673,0.018,1.066
0.090,0.828,0.591
0.753,0.022,0.980
0.682,0.024,0.943
0.356,0.901,0.783
0.678,0.002,0.963
0.332,0.943,0.704
0.051,0.838,0.591
0.543,0.176,0.184
0.557,0.142,0.139
0.653,0.074,0.209
0.587,0.172,0.156
0.707,0.004,0.976
0.565,0.162,0.139
0.591,0.147,0.168
0.357,0.975,0.757
0.752,0.002,0.939
0.651,0.162,0.102
0.403,0.934,0.688
0.657,0.038,0.967
0.052,0.833,0.644
0.553,0.188,0.158
0.341,0.928,0.746
0.331,0.933,0.637
0.688,0.179,0.143
0.027,0.881,0.615
0.055,0.872,0.560
0.597,0.213,0.184
0.724,0.011,0.969
0.676,0.083,1.027
0.322,0.967,0.759
0.546,0.149,0.110
0.080,0.881,0.531
0.413,0.965,0.666
0.051,0.879,0.611
0.459,0.990,0.637
0.078,0.924,0.569
0.312,1.015,0.736
0.669,0.232,0.179
0.138,0.796,0.583
0.642,0.184,0.203
0.059,0.861,0.606
0.699,0.053,0.966
0.013,0.842,0.633
0.696,0.051,1.019
0.724,0.036,1.027
0.011,0.904,0.614
0.359,0.962,0.724
0.556,0.094,0.163
0.684,0.155,0.106
0.385,0.956,0.686
0.044,0.885,0.548
0.567,0.185,0.171
0.074,0.862,0.708
0.392,1.029,0.691
0.595,0.128,0.032
0.437,0.932,0.720
0.377,0.969,0.747
0.675,0.006,0.987
0.723,0.036,1.027
0.406,0.950,0.780
0.079,0.867,0.530
0.101,0.937,0.623
0.099,0.875,0.578
0.376,0.987,0.712
0.346,0.918,0.714
0.671,0.037,0.924
0.737,0.020,1.064
0.583,0.211,0.179
0.791,0.094,0.985
0.341,1.017,0.815
0.616,0.121,0.225
0.342,0.991,0.719
0.354,1.036,0.621
0.732,0.001,0.974
0.722,0.005,0.960
0.694,0.068,0.947
0.043,0.867,0.554
0.410,0.925,0.684
0.615,0.138,0.181
0.700,0.073,0.934
0.066,0.922,0.524
0.686,0.022,0.976
0.121,0.845,0.524
0.382,0.921,0.749
0.587,0.177,0.119
0.658,0.015,0.958
0.389,0.932,0.775
0.108,0.891,0.490
0.658,0.036,0.925
0.754,0.020,0.988
0.805,0.049,0.945
0.050,0.866,0.655
0.315,0.992,0.772
0.041,0.882,0.734
0.541,0.167,0.108
0.380,0.922,0.668
0.639,0.130,0.166
0.045,0.843,0.610
0.623,0.111,0.205
0.686,0.024,0.980
0.394,0.933,0.718
0.582,0.179,0.117
0.611,0.112,0.124
0.656,0.005,0.997
0.578,0.149,0.147
0.357,0.920,0.744
0.621,0.093,0.160
0.370,0.886,0.710
0.695,0.062,0.934
0.632,0.129,0.106
0.735,0.039,0.965
0.025,0.842,0.622
0.054,0.894,0.619
0.641,0.014,0.995
0.590,0.153,0.189
0.638,0.163,0.137
0.349,0.989,0.731
0.024,0.939,0.584
0.675,0.161,0.147
